missing;day_number;year;CODE;sv_date_from_db;temp;station;Tidsutsnitt:;;;;
;336;2000;2000336;01.12.2000;4.9;Hemse;;;;;
;337;2000;2000337;02.12.2000;7.5;Hemse;;;;;
;338;2000;2000338;03.12.2000;5.6;Hemse;;;;;
;339;2000;2000339;04.12.2000;7.3;Hemse;;;;;
;340;2000;2000340;05.12.2000;6.7;Hemse;;;;;
;341;2000;2000341;06.12.2000;7;Hemse;;;;;
;342;2000;2000342;07.12.2000;6.8;Hemse;;;;;
;343;2000;2000343;08.12.2000;6.9;Hemse;;;;;
;344;2000;2000344;09.12.2000;7.5;Hemse;;;;;
;345;2000;2000345;10.12.2000;7.1;Hemse;;;;;
;346;2000;2000346;11.12.2000;7.5;Hemse;;;;;
;347;2000;2000347;12.12.2000;6.7;Hemse;;;;;
;348;2000;2000348;13.12.2000;8.2;Hemse;;;;;
;349;2000;2000349;14.12.2000;7.2;Hemse;;;;;
;350;2000;2000350;15.12.2000;6.3;Hemse;;;;;
;351;2000;2000351;16.12.2000;2.8;Hemse;;;;;
;352;2000;2000352;17.12.2000;-0.4;Hemse;;;;;
;353;2000;2000353;18.12.2000;-0.4;Hemse;;;;;
;354;2000;2000354;19.12.2000;-2.2;Hemse;;;;;
;355;2000;2000355;20.12.2000;-0.1;Hemse;;;;;
;356;2000;2000356;21.12.2000;-1.2;Hemse;;;;;
;357;2000;2000357;22.12.2000;-0.3;Hemse;;;;;
;358;2000;2000358;23.12.2000;-0.6;Hemse;;;;;
;359;2000;2000359;24.12.2000;-1.1;Hemse;;;;;
;360;2000;2000360;25.12.2000;-2.5;Hemse;;;;;
;361;2000;2000361;26.12.2000;-2;Hemse;;;;;
;362;2000;2000362;27.12.2000;-0.4;Hemse;;;;;
;363;2000;2000363;28.12.2000;1.5;Hemse;;;;;
;364;2000;2000364;29.12.2000;1.2;Hemse;;;;;
;365;2000;2000365;30.12.2000;1.1;Hemse;;;;;
;366;2000;2000366;31.12.2000;0;Hemse;;;;;
;001;2001;2001001;01.01.2001;-0.7;Hemse;;;;;
;002;2001;2001002;02.01.2001;0.9;Hemse;;;;;
;003;2001;2001003;03.01.2001;3.6;Hemse;;;;;
;004;2001;2001004;04.01.2001;3.1;Hemse;;;;;
;005;2001;2001005;05.01.2001;3.4;Hemse;;;;;
;006;2001;2001006;06.01.2001;3.6;Hemse;;;;;
;007;2001;2001007;07.01.2001;4.4;Hemse;;;;;
;008;2001;2001008;08.01.2001;4.2;Hemse;;;;;
;009;2001;2001009;09.01.2001;3.8;Hemse;;;;;
;010;2001;2001010;10.01.2001;-0.5;Hemse;;;;;
;011;2001;2001011;11.01.2001;-0.8;Hemse;;;;;
;012;2001;2001012;12.01.2001;-0.9;Hemse;;;;;
;013;2001;2001013;13.01.2001;-0.8;Hemse;;;;;
;014;2001;2001014;14.01.2001;-0.7;Hemse;;;;;
;015;2001;2001015;15.01.2001;-3.8;Hemse;;;;;
;016;2001;2001016;16.01.2001;-0.9;Hemse;;;;;
;017;2001;2001017;17.01.2001;-0.2;Hemse;;;;;
;018;2001;2001018;18.01.2001;-0.1;Hemse;;;;;
;019;2001;2001019;19.01.2001;-0.2;Hemse;;;;;
;020;2001;2001020;20.01.2001;-0.6;Hemse;;;;;
;021;2001;2001021;21.01.2001;-0.3;Hemse;;;;;
;022;2001;2001022;22.01.2001;-1.7;Hemse;;;;;
;023;2001;2001023;23.01.2001;-0.8;Hemse;;;;;
;024;2001;2001024;24.01.2001;1.5;Hemse;;;;;
;025;2001;2001025;25.01.2001;2.7;Hemse;;;;;
;026;2001;2001026;26.01.2001;2.7;Hemse;;;;;
;027;2001;2001027;27.01.2001;2.5;Hemse;;;;;
;028;2001;2001028;28.01.2001;0.7;Hemse;;;;;
;029;2001;2001029;29.01.2001;0.7;Hemse;;;;;
;030;2001;2001030;30.01.2001;-1.2;Hemse;;;;;
;031;2001;2001031;31.01.2001;-1.8;Hemse;;;;;
;032;2001;2001032;01.02.2001;-4.3;Hemse;;;;;
;033;2001;2001033;02.02.2001;-7.5;Hemse;;;;;
;034;2001;2001034;03.02.2001;-10.8;Hemse;;;;;
;035;2001;2001035;04.02.2001;-13.8;Hemse;;;;;
;036;2001;2001036;05.02.2001;-11.8;Hemse;;;;;
;037;2001;2001037;06.02.2001;1.6;Hemse;;;;;
;038;2001;2001038;07.02.2001;4.2;Hemse;;;;;
;039;2001;2001039;08.02.2001;4.3;Hemse;;;;;
;040;2001;2001040;09.02.2001;0.5;Hemse;;;;;
;041;2001;2001041;10.02.2001;-3;Hemse;;;;;
;042;2001;2001042;11.02.2001;-0.4;Hemse;;;;;
;043;2001;2001043;12.02.2001;3.8;Hemse;;;;;
;044;2001;2001044;13.02.2001;2.2;Hemse;;;;;
;045;2001;2001045;14.02.2001;1.6;Hemse;;;;;
;046;2001;2001046;15.02.2001;3.8;Hemse;;;;;
;047;2001;2001047;16.02.2001;1.3;Hemse;;;;;
;048;2001;2001048;17.02.2001;-0.2;Hemse;;;;;
;049;2001;2001049;18.02.2001;0.4;Hemse;;;;;
;050;2001;2001050;19.02.2001;1.5;Hemse;;;;;
;051;2001;2001051;20.02.2001;2.4;Hemse;;;;;
;052;2001;2001052;21.02.2001;2;Hemse;;;;;
;053;2001;2001053;22.02.2001;-2.9;Hemse;;;;;
;054;2001;2001054;23.02.2001;-7.8;Hemse;;;;;
;055;2001;2001055;24.02.2001;-9.9;Hemse;;;;;
;056;2001;2001056;25.02.2001;-5.6;Hemse;;;;;
;057;2001;2001057;26.02.2001;-6.2;Hemse;;;;;
;058;2001;2001058;27.02.2001;-9.4;Hemse;;;;;
;059;2001;2001059;28.02.2001;-1.6;Hemse;;;;;
;060;2001;2001060;01.03.2001;-1.6;Hemse;;;;;
;061;2001;2001061;02.03.2001;0;Hemse;;;;;
;062;2001;2001062;03.03.2001;-3.7;Hemse;;;;;
;063;2001;2001063;04.03.2001;-6.9;Hemse;;;;;
;064;2001;2001064;05.03.2001;-5.2;Hemse;;;;;
;065;2001;2001065;06.03.2001;-0.1;Hemse;;;;;
;066;2001;2001066;07.03.2001;0.4;Hemse;;;;;
;067;2001;2001067;08.03.2001;1.4;Hemse;;;;;
;068;2001;2001068;09.03.2001;2;Hemse;;;;;
;069;2001;2001069;10.03.2001;3.1;Hemse;;;;;
;070;2001;2001070;11.03.2001;4.7;Hemse;;;;;
;071;2001;2001071;12.03.2001;5;Hemse;;;;;
;072;2001;2001072;13.03.2001;3.1;Hemse;;;;;
;073;2001;2001073;14.03.2001;1.7;Hemse;;;;;
;074;2001;2001074;15.03.2001;2.9;Hemse;;;;;
;075;2001;2001075;16.03.2001;1.2;Hemse;;;;;
;076;2001;2001076;17.03.2001;0;Hemse;;;;;
;077;2001;2001077;18.03.2001;-3.5;Hemse;;;;;
;078;2001;2001078;19.03.2001;-4.3;Hemse;;;;;
;079;2001;2001079;20.03.2001;-1.2;Hemse;;;;;
;080;2001;2001080;21.03.2001;-2.7;Hemse;;;;;
;081;2001;2001081;22.03.2001;-3.2;Hemse;;;;;
;082;2001;2001082;23.03.2001;-3.1;Hemse;;;;;
;083;2001;2001083;24.03.2001;-1.6;Hemse;;;;;
;084;2001;2001084;25.03.2001;-2.5;Hemse;;;;;
;085;2001;2001085;26.03.2001;-2.3;Hemse;;;;;
;086;2001;2001086;27.03.2001;-1.8;Hemse;;;;;
;087;2001;2001087;28.03.2001;-1.8;Hemse;;;;;
;088;2001;2001088;29.03.2001;1.5;Hemse;;;;;
;089;2001;2001089;30.03.2001;2.7;Hemse;;;;;
;090;2001;2001090;31.03.2001;4.6;Hemse;;;;;
;091;2001;2001091;01.04.2001;4.9;Hemse;;;;;
;092;2001;2001092;02.04.2001;3.8;Hemse;;;;;
;093;2001;2001093;03.04.2001;5.5;Hemse;;;;;
;094;2001;2001094;04.04.2001;5.1;Hemse;;;;;
;095;2001;2001095;05.04.2001;5.9;Hemse;;;;;
;096;2001;2001096;06.04.2001;6.2;Hemse;;;;;
;097;2001;2001097;07.04.2001;6.4;Hemse;;;;;
;098;2001;2001098;08.04.2001;7.2;Hemse;;;;;
;099;2001;2001099;09.04.2001;5.1;Hemse;;;;;
;100;2001;2001100;10.04.2001;3.5;Hemse;;;;;
;101;2001;2001101;11.04.2001;4.8;Hemse;;;;;
;102;2001;2001102;12.04.2001;1.6;Hemse;;;;;
;103;2001;2001103;13.04.2001;1.3;Hemse;;;;;
;104;2001;2001104;14.04.2001;0.5;Hemse;;;;;
;105;2001;2001105;15.04.2001;1.5;Hemse;;;;;
;106;2001;2001106;16.04.2001;1.8;Hemse;;;;;
;107;2001;2001107;17.04.2001;2.7;Hemse;;;;;
;108;2001;2001108;18.04.2001;3.5;Hemse;;;;;
;109;2001;2001109;19.04.2001;4.4;Hemse;;;;;
;110;2001;2001110;20.04.2001;5.2;Hemse;;;;;
;111;2001;2001111;21.04.2001;2.2;Hemse;;;;;
;112;2001;2001112;22.04.2001;4.2;Hemse;;;;;
;113;2001;2001113;23.04.2001;7.2;Hemse;;;;;
;114;2001;2001114;24.04.2001;6;Hemse;;;;;
;115;2001;2001115;25.04.2001;7.6;Hemse;;;;;
;116;2001;2001116;26.04.2001;8.8;Hemse;;;;;
;117;2001;2001117;27.04.2001;9.4;Hemse;;;;;
;118;2001;2001118;28.04.2001;9;Hemse;;;;;
;119;2001;2001119;29.04.2001;8.9;Hemse;;;;;
;120;2001;2001120;30.04.2001;10.1;Hemse;;;;;
;121;2001;2001121;01.05.2001;11.3;Hemse;;;;;
;122;2001;2001122;02.05.2001;10.6;Hemse;;;;;
;123;2001;2001123;03.05.2001;10;Hemse;;;;;
;124;2001;2001124;04.05.2001;11.7;Hemse;;;;;
;125;2001;2001125;05.05.2001;7.8;Hemse;;;;;
;126;2001;2001126;06.05.2001;5.8;Hemse;;;;;
;127;2001;2001127;07.05.2001;10;Hemse;;;;;
;128;2001;2001128;08.05.2001;11.4;Hemse;;;;;
;129;2001;2001129;09.05.2001;12.1;Hemse;;;;;
;130;2001;2001130;10.05.2001;8.5;Hemse;;;;;
;131;2001;2001131;11.05.2001;10.4;Hemse;;;;;
;132;2001;2001132;12.05.2001;11.7;Hemse;;;;;
;133;2001;2001133;13.05.2001;11;Hemse;;;;;
;134;2001;2001134;14.05.2001;9.4;Hemse;;;;;
;135;2001;2001135;15.05.2001;9.5;Hemse;;;;;
;136;2001;2001136;16.05.2001;10.6;Hemse;;;;;
;137;2001;2001137;17.05.2001;11;Hemse;;;;;
;138;2001;2001138;18.05.2001;10.4;Hemse;;;;;
;139;2001;2001139;19.05.2001;9.8;Hemse;;;;;
;140;2001;2001140;20.05.2001;11;Hemse;;;;;
;141;2001;2001141;21.05.2001;10.2;Hemse;;;;;
;142;2001;2001142;22.05.2001;9.7;Hemse;;;;;
;143;2001;2001143;23.05.2001;12;Hemse;;;;;
;144;2001;2001144;24.05.2001;12;Hemse;;;;;
;145;2001;2001145;25.05.2001;9.4;Hemse;;;;;
;146;2001;2001146;26.05.2001;10.5;Hemse;;;;;
;147;2001;2001147;27.05.2001;13.8;Hemse;;;;;
;148;2001;2001148;28.05.2001;12.7;Hemse;;;;;
;149;2001;2001149;29.05.2001;8;Hemse;;;;;
;150;2001;2001150;30.05.2001;9.2;Hemse;;;;;
;151;2001;2001151;31.05.2001;8.3;Hemse;;;;;
;152;2001;2001152;01.06.2001;9.9;Hemse;;;;;
;153;2001;2001153;02.06.2001;11.4;Hemse;;;;;
;154;2001;2001154;03.06.2001;10.8;Hemse;;;;;
;155;2001;2001155;04.06.2001;12.5;Hemse;;;;;
;156;2001;2001156;05.06.2001;11.8;Hemse;;;;;
;157;2001;2001157;06.06.2001;12.3;Hemse;;;;;
;158;2001;2001158;07.06.2001;13.9;Hemse;;;;;
;159;2001;2001159;08.06.2001;10.9;Hemse;;;;;
;160;2001;2001160;09.06.2001;12.3;Hemse;;;;;
;161;2001;2001161;10.06.2001;10.6;Hemse;;;;;
;162;2001;2001162;11.06.2001;11.2;Hemse;;;;;
;163;2001;2001163;12.06.2001;11.2;Hemse;;;;;
;164;2001;2001164;13.06.2001;13.5;Hemse;;;;;
;165;2001;2001165;14.06.2001;12.9;Hemse;;;;;
;166;2001;2001166;15.06.2001;13.4;Hemse;;;;;
;167;2001;2001167;16.06.2001;12;Hemse;;;;;
;168;2001;2001168;17.06.2001;12.6;Hemse;;;;;
;169;2001;2001169;18.06.2001;12.4;Hemse;;;;;
;170;2001;2001170;19.06.2001;13.8;Hemse;;;;;
;171;2001;2001171;20.06.2001;14.6;Hemse;;;;;
;172;2001;2001172;21.06.2001;12.8;Hemse;;;;;
;173;2001;2001173;22.06.2001;14.2;Hemse;;;;;
;174;2001;2001174;23.06.2001;15.1;Hemse;;;;;
;175;2001;2001175;24.06.2001;16.7;Hemse;;;;;
;176;2001;2001176;25.06.2001;16.4;Hemse;;;;;
;177;2001;2001177;26.06.2001;18.1;Hemse;;;;;
;178;2001;2001178;27.06.2001;18.3;Hemse;;;;;
;179;2001;2001179;28.06.2001;16.1;Hemse;;;;;
;180;2001;2001180;29.06.2001;15.7;Hemse;;;;;
;181;2001;2001181;30.06.2001;17.7;Hemse;;;;;
;182;2001;2001182;01.07.2001;17.5;Hemse;;;;;
;183;2001;2001183;02.07.2001;17.1;Hemse;;;;;
;184;2001;2001184;03.07.2001;17.8;Hemse;;;;;
;185;2001;2001185;04.07.2001;18.2;Hemse;;;;;
;186;2001;2001186;05.07.2001;19.2;Hemse;;;;;
;187;2001;2001187;06.07.2001;20.7;Hemse;;;;;
;188;2001;2001188;07.07.2001;21.6;Hemse;;;;;
;189;2001;2001189;08.07.2001;23;Hemse;;;;;
;190;2001;2001190;09.07.2001;21.3;Hemse;;;;;
;191;2001;2001191;10.07.2001;20.3;Hemse;;;;;
;192;2001;2001192;11.07.2001;18.5;Hemse;;;;;
;193;2001;2001193;12.07.2001;16.9;Hemse;;;;;
;194;2001;2001194;13.07.2001;15.7;Hemse;;;;;
;195;2001;2001195;14.07.2001;17.6;Hemse;;;;;
;196;2001;2001196;15.07.2001;19.8;Hemse;;;;;
;197;2001;2001197;16.07.2001;16.9;Hemse;;;;;
;198;2001;2001198;17.07.2001;16;Hemse;;;;;
;199;2001;2001199;18.07.2001;14.3;Hemse;;;;;
;200;2001;2001200;19.07.2001;17.5;Hemse;;;;;
;201;2001;2001201;20.07.2001;18.6;Hemse;;;;;
;202;2001;2001202;21.07.2001;17.8;Hemse;;;;;
;203;2001;2001203;22.07.2001;17.4;Hemse;;;;;
;204;2001;2001204;23.07.2001;18.6;Hemse;;;;;
;205;2001;2001205;24.07.2001;18.8;Hemse;;;;;
;206;2001;2001206;25.07.2001;19.8;Hemse;;;;;
;207;2001;2001207;26.07.2001;20.9;Hemse;;;;;
;208;2001;2001208;27.07.2001;20.5;Hemse;;;;;
;209;2001;2001209;28.07.2001;19.9;Hemse;;;;;
;210;2001;2001210;29.07.2001;21.6;Hemse;;;;;
;211;2001;2001211;30.07.2001;20.2;Hemse;;;;;
;212;2001;2001212;31.07.2001;17.6;Hemse;;;;;
;213;2001;2001213;01.08.2001;17.1;Hemse;;;;;
;214;2001;2001214;02.08.2001;17.4;Hemse;;;;;
;215;2001;2001215;03.08.2001;15.9;Hemse;;;;;
;216;2001;2001216;04.08.2001;20.1;Hemse;;;;;
;217;2001;2001217;05.08.2001;17.8;Hemse;;;;;
;218;2001;2001218;06.08.2001;16.2;Hemse;;;;;
;219;2001;2001219;07.08.2001;17;Hemse;;;;;
;220;2001;2001220;08.08.2001;16.1;Hemse;;;;;
;221;2001;2001221;09.08.2001;17.4;Hemse;;;;;
;222;2001;2001222;10.08.2001;16.5;Hemse;;;;;
;223;2001;2001223;11.08.2001;16.3;Hemse;;;;;
;224;2001;2001224;12.08.2001;14.5;Hemse;;;;;
;225;2001;2001225;13.08.2001;17.6;Hemse;;;;;
;226;2001;2001226;14.08.2001;18.2;Hemse;;;;;
;227;2001;2001227;15.08.2001;21.3;Hemse;;;;;
;228;2001;2001228;16.08.2001;19.7;Hemse;;;;;
;229;2001;2001229;17.08.2001;20.3;Hemse;;;;;
;230;2001;2001230;18.08.2001;18.1;Hemse;;;;;
;231;2001;2001231;19.08.2001;16;Hemse;;;;;
;232;2001;2001232;20.08.2001;19.7;Hemse;;;;;
;233;2001;2001233;21.08.2001;19;Hemse;;;;;
;234;2001;2001234;22.08.2001;19.1;Hemse;;;;;
;235;2001;2001235;23.08.2001;15.5;Hemse;;;;;
;236;2001;2001236;24.08.2001;14.5;Hemse;;;;;
;237;2001;2001237;25.08.2001;18.1;Hemse;;;;;
;238;2001;2001238;26.08.2001;17.5;Hemse;;;;;
;239;2001;2001239;27.08.2001;16.5;Hemse;;;;;
;240;2001;2001240;28.08.2001;11.9;Hemse;;;;;
;241;2001;2001241;29.08.2001;14.3;Hemse;;;;;
;242;2001;2001242;30.08.2001;12.4;Hemse;;;;;
;243;2001;2001243;31.08.2001;15.3;Hemse;;;;;
;244;2001;2001244;01.09.2001;16.5;Hemse;;;;;
;245;2001;2001245;02.09.2001;16.4;Hemse;;;;;
;246;2001;2001246;03.09.2001;16.4;Hemse;;;;;
;247;2001;2001247;04.09.2001;14.1;Hemse;;;;;
;248;2001;2001248;05.09.2001;15;Hemse;;;;;
;249;2001;2001249;06.09.2001;15.2;Hemse;;;;;
;250;2001;2001250;07.09.2001;14.1;Hemse;;;;;
;251;2001;2001251;08.09.2001;12.8;Hemse;;;;;
;252;2001;2001252;09.09.2001;13.4;Hemse;;;;;
;253;2001;2001253;10.09.2001;11.3;Hemse;;;;;
;254;2001;2001254;11.09.2001;12.9;Hemse;;;;;
;255;2001;2001255;12.09.2001;12.5;Hemse;;;;;
;256;2001;2001256;13.09.2001;13.5;Hemse;;;;;
;257;2001;2001257;14.09.2001;13.3;Hemse;;;;;
;258;2001;2001258;15.09.2001;13.8;Hemse;;;;;
;259;2001;2001259;16.09.2001;13.3;Hemse;;;;;
;260;2001;2001260;17.09.2001;15.7;Hemse;;;;;
;261;2001;2001261;18.09.2001;15.3;Hemse;;;;;
;262;2001;2001262;19.09.2001;13.4;Hemse;;;;;
;263;2001;2001263;20.09.2001;11;Hemse;;;;;
;264;2001;2001264;21.09.2001;13.2;Hemse;;;;;
;265;2001;2001265;22.09.2001;13.6;Hemse;;;;;
;266;2001;2001266;23.09.2001;12.6;Hemse;;;;;
;267;2001;2001267;24.09.2001;11.6;Hemse;;;;;
;268;2001;2001268;25.09.2001;9.6;Hemse;;;;;
;269;2001;2001269;26.09.2001;6.4;Hemse;;;;;
;270;2001;2001270;27.09.2001;8.1;Hemse;;;;;
;271;2001;2001271;28.09.2001;9.6;Hemse;;;;;
;272;2001;2001272;29.09.2001;4.5;Hemse;;;;;
;273;2001;2001273;30.09.2001;5.8;Hemse;;;;;
;274;2001;2001274;01.10.2001;12.3;Hemse;;;;;
;275;2001;2001275;02.10.2001;14;Hemse;;;;;
;276;2001;2001276;03.10.2001;13.4;Hemse;;;;;
;277;2001;2001277;04.10.2001;13;Hemse;;;;;
;278;2001;2001278;05.10.2001;11.4;Hemse;;;;;
;279;2001;2001279;06.10.2001;9.3;Hemse;;;;;
;280;2001;2001280;07.10.2001;12.6;Hemse;;;;;
;281;2001;2001281;08.10.2001;13;Hemse;;;;;
;282;2001;2001282;09.10.2001;12.2;Hemse;;;;;
;283;2001;2001283;10.10.2001;13.3;Hemse;;;;;
;284;2001;2001284;11.10.2001;10.9;Hemse;;;;;
;285;2001;2001285;12.10.2001;12.5;Hemse;;;;;
;286;2001;2001286;13.10.2001;13.6;Hemse;;;;;
;287;2001;2001287;14.10.2001;11.7;Hemse;;;;;
;288;2001;2001288;15.10.2001;10.4;Hemse;;;;;
;289;2001;2001289;16.10.2001;11.1;Hemse;;;;;
;290;2001;2001290;17.10.2001;11.3;Hemse;;;;;
;291;2001;2001291;18.10.2001;9.5;Hemse;;;;;
;292;2001;2001292;19.10.2001;9.6;Hemse;;;;;
;293;2001;2001293;20.10.2001;8;Hemse;;;;;
;294;2001;2001294;21.10.2001;10;Hemse;;;;;
;295;2001;2001295;22.10.2001;7.5;Hemse;;;;;
;296;2001;2001296;23.10.2001;4.4;Hemse;;;;;
;297;2001;2001297;24.10.2001;3.5;Hemse;;;;;
;298;2001;2001298;25.10.2001;4.9;Hemse;;;;;
;299;2001;2001299;26.10.2001;9.2;Hemse;;;;;
;300;2001;2001300;27.10.2001;10.5;Hemse;;;;;
;301;2001;2001301;28.10.2001;10.2;Hemse;;;;;
;302;2001;2001302;29.10.2001;8.2;Hemse;;;;;
;303;2001;2001303;30.10.2001;10;Hemse;;;;;
;304;2001;2001304;31.10.2001;11.2;Hemse;;;;;
;305;2001;2001305;01.11.2001;6.7;Hemse;;;;;
;306;2001;2001306;02.11.2001;3.9;Hemse;;;;;
;307;2001;2001307;03.11.2001;8.9;Hemse;;;;;
;308;2001;2001308;04.11.2001;8.3;Hemse;;;;;
;309;2001;2001309;05.11.2001;4.6;Hemse;;;;;
;310;2001;2001310;06.11.2001;3.4;Hemse;;;;;
;311;2001;2001311;07.11.2001;3.5;Hemse;;;;;
;312;2001;2001312;08.11.2001;0.2;Hemse;;;;;
;313;2001;2001313;09.11.2001;1.1;Hemse;;;;;
;314;2001;2001314;10.11.2001;3.1;Hemse;;;;;
;315;2001;2001315;11.11.2001;7;Hemse;;;;;
;316;2001;2001316;12.11.2001;3.3;Hemse;;;;;
;317;2001;2001317;13.11.2001;0;Hemse;;;;;
;318;2001;2001318;14.11.2001;-2.5;Hemse;;;;;
;319;2001;2001319;15.11.2001;5.4;Hemse;;;;;
;320;2001;2001320;16.11.2001;0.8;Hemse;;;;;
;321;2001;2001321;17.11.2001;4;Hemse;;;;;
;322;2001;2001322;18.11.2001;3;Hemse;;;;;
;323;2001;2001323;19.11.2001;1.9;Hemse;;;;;
;324;2001;2001324;20.11.2001;1.5;Hemse;;;;;
;325;2001;2001325;21.11.2001;5.4;Hemse;;;;;
;326;2001;2001326;22.11.2001;3.4;Hemse;;;;;
;327;2001;2001327;23.11.2001;0.3;Hemse;;;;;
;328;2001;2001328;24.11.2001;0.3;Hemse;;;;;
;329;2001;2001329;25.11.2001;-0.7;Hemse;;;;;
;330;2001;2001330;26.11.2001;0.3;Hemse;;;;;
;331;2001;2001331;27.11.2001;1.9;Hemse;;;;;
;332;2001;2001332;28.11.2001;3.5;Hemse;;;;;
;333;2001;2001333;29.11.2001;2.1;Hemse;;;;;
;334;2001;2001334;30.11.2001;2.7;Hemse;;;;;
;335;2001;2001335;01.12.2001;2.3;Hemse;;;;;
;336;2001;2001336;02.12.2001;3.1;Hemse;;;;;
;337;2001;2001337;03.12.2001;3;Hemse;;;;;
;338;2001;2001338;04.12.2001;1.2;Hemse;;;;;
;339;2001;2001339;05.12.2001;1.4;Hemse;;;;;
;340;2001;2001340;06.12.2001;3.5;Hemse;;;;;
;341;2001;2001341;07.12.2001;2;Hemse;;;;;
;342;2001;2001342;08.12.2001;-0.4;Hemse;;;;;
;343;2001;2001343;09.12.2001;4;Hemse;;;;;
;344;2001;2001344;10.12.2001;3.9;Hemse;;;;;
;345;2001;2001345;11.12.2001;4.4;Hemse;;;;;
;346;2001;2001346;12.12.2001;2;Hemse;;;;;
;347;2001;2001347;13.12.2001;-1.3;Hemse;;;;;
;348;2001;2001348;14.12.2001;1.9;Hemse;;;;;
;349;2001;2001349;15.12.2001;-1.4;Hemse;;;;;
;350;2001;2001350;16.12.2001;-0.9;Hemse;;;;;
;351;2001;2001351;17.12.2001;0.2;Hemse;;;;;
;352;2001;2001352;18.12.2001;0.7;Hemse;;;;;
;353;2001;2001353;19.12.2001;0.5;Hemse;;;;;
;354;2001;2001354;20.12.2001;-5.7;Hemse;;;;;
;355;2001;2001355;21.12.2001;-2;Hemse;;;;;
;356;2001;2001356;22.12.2001;-8.7;Hemse;;;;;
;357;2001;2001357;23.12.2001;-17.1;Hemse;;;;;
;358;2001;2001358;24.12.2001;-3.6;Hemse;;;;;
;359;2001;2001359;25.12.2001;0.5;Hemse;;;;;
;360;2001;2001360;26.12.2001;-2;Hemse;;;;;
;361;2001;2001361;27.12.2001;-6.1;Hemse;;;;;
;362;2001;2001362;28.12.2001;-2.1;Hemse;;;;;
;363;2001;2001363;29.12.2001;-1.4;Hemse;;;;;
;364;2001;2001364;30.12.2001;-4.5;Hemse;;;;;
;365;2001;2001365;31.12.2001;-8.1;Hemse;;;;;
;001;2002;2002001;01.01.2002;-2.5;Hemse;;;;;
;002;2002;2002002;02.01.2002;-6;Hemse;;;;;
;003;2002;2002003;03.01.2002;-10.2;Hemse;;;;;
;004;2002;2002004;04.01.2002;-1.5;Hemse;;;;;
;005;2002;2002005;05.01.2002;-2.1;Hemse;;;;;
;006;2002;2002006;06.01.2002;0;Hemse;;;;;
;007;2002;2002007;07.01.2002;0.4;Hemse;;;;;
;008;2002;2002008;08.01.2002;1;Hemse;;;;;
;009;2002;2002009;09.01.2002;0.1;Hemse;;;;;
;010;2002;2002010;10.01.2002;1.1;Hemse;;;;;
;011;2002;2002011;11.01.2002;1.8;Hemse;;;;;
;012;2002;2002012;12.01.2002;0.3;Hemse;;;;;
;013;2002;2002013;13.01.2002;1.9;Hemse;;;;;
;014;2002;2002014;14.01.2002;1.4;Hemse;;;;;
;015;2002;2002015;15.01.2002;1;Hemse;;;;;
;016;2002;2002016;16.01.2002;0.5;Hemse;;;;;
;017;2002;2002017;17.01.2002;1.5;Hemse;;;;;
;018;2002;2002018;18.01.2002;2;Hemse;;;;;
;019;2002;2002019;19.01.2002;2.1;Hemse;;;;;
;020;2002;2002020;20.01.2002;2.7;Hemse;;;;;
;021;2002;2002021;21.01.2002;2.9;Hemse;;;;;
;022;2002;2002022;22.01.2002;3.9;Hemse;;;;;
;023;2002;2002023;23.01.2002;3.6;Hemse;;;;;
;024;2002;2002024;24.01.2002;4.8;Hemse;;;;;
;025;2002;2002025;25.01.2002;-1;Hemse;;;;;
;026;2002;2002026;26.01.2002;-1.1;Hemse;;;;;
;027;2002;2002027;27.01.2002;0;Hemse;;;;;
;028;2002;2002028;28.01.2002;2.5;Hemse;;;;;
;029;2002;2002029;29.01.2002;2.6;Hemse;;;;;
;030;2002;2002030;30.01.2002;0.1;Hemse;;;;;
;031;2002;2002031;31.01.2002;1.9;Hemse;;;;;
;032;2002;2002032;01.02.2002;3.5;Hemse;;;;;
;033;2002;2002033;02.02.2002;6;Hemse;;;;;
;034;2002;2002034;03.02.2002;3.5;Hemse;;;;;
;035;2002;2002035;04.02.2002;2.9;Hemse;;;;;
;036;2002;2002036;05.02.2002;4.6;Hemse;;;;;
;037;2002;2002037;06.02.2002;5;Hemse;;;;;
;038;2002;2002038;07.02.2002;3.6;Hemse;;;;;
;039;2002;2002039;08.02.2002;4.3;Hemse;;;;;
;040;2002;2002040;09.02.2002;4.8;Hemse;;;;;
;041;2002;2002041;10.02.2002;5.1;Hemse;;;;;
;042;2002;2002042;11.02.2002;3.7;Hemse;;;;;
;043;2002;2002043;12.02.2002;2.9;Hemse;;;;;
;044;2002;2002044;13.02.2002;0.3;Hemse;;;;;
;045;2002;2002045;14.02.2002;-1.2;Hemse;;;;;
;046;2002;2002046;15.02.2002;-0.1;Hemse;;;;;
;047;2002;2002047;16.02.2002;3.1;Hemse;;;;;
;048;2002;2002048;17.02.2002;4.1;Hemse;;;;;
;049;2002;2002049;18.02.2002;2.8;Hemse;;;;;
;050;2002;2002050;19.02.2002;-0.8;Hemse;;;;;
;051;2002;2002051;20.02.2002;-5.6;Hemse;;;;;
;052;2002;2002052;21.02.2002;-4.4;Hemse;;;;;
;053;2002;2002053;22.02.2002;-1.5;Hemse;;;;;
;054;2002;2002054;23.02.2002;1.1;Hemse;;;;;
